REGION,producto,marca,Promedio de Precio Nuevo,Mes
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$1,82",febrero
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$2,29",marzo
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$1,67",abril
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$1,29",junio
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$1,29",julio
GUAYANA,TOALLAS SANITARIAS,NOSOTRAS,"$1,23",agosto
GUAYANA,TOALLAS SANITARIAS,PRINCESAS,"$1,20",enero
GUAYANA,TOALLAS SANITARIAS,PRINCESAS,"$1,34",marzo
GUAYANA,TOALLAS SANITARIAS,PRINCESAS,"$1,13",abril
GUAYANA,TOALLAS SANITARIAS,PRINCESAS,"$1,10",junio
GUAYANA,TOALLAS SANITARIAS,SECRET,"$2,99",junio
GUAYANA,TOALLAS SANITARIAS,SECUREZZA,"$2,63",enero
GUAYANA,TOALLAS SANITARIAS,SECUREZZA,"$2,85",abril
GUAYANA,TOALLAS SANITARIAS,SECUREZZA,"$3,23",agosto
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,80",enero
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,94",marzo
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,94",abril
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,51",mayo
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,85",junio
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,90",julio
GUAYANA,TOALLAS SANITARIAS,SIGLORIENTAL,"$0,86",agosto
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,78",enero
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,87",febrero
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,91",marzo
GUAYANA,TOALLAS SANITARIAS,WANITA,"$1,03",abril
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,85",mayo
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,94",junio
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,90",julio
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,95",agosto
GUAYANA,TOALLAS SANITARIAS,WANITA,"$0,85",septiembre
GUAYANA,TOMATE,NO TIENE,"$2,98",enero
GUAYANA,TOMATE,NO TIENE,"$2,22",febrero
GUAYANA,TOMATE,NO TIENE,"$2,07",marzo
GUAYANA,TOMATE,NO TIENE,"$2,51",abril
GUAYANA,TOMATE,NO TIENE,"$2,66",mayo
GUAYANA,TOMATE,NO TIENE,"$3,06",junio
GUAYANA,TOMATE,NO TIENE,"$3,74",julio
GUAYANA,TOMATE,NO TIENE,"$3,29",agosto
GUAYANA,TOMATE,NO TIENE,"$2,58",septiembre
GUAYANA,YUCA,NO TIENE,"$0,57",enero
GUAYANA,YUCA,NO TIENE,"$0,77",febrero
GUAYANA,YUCA,NO TIENE,"$0,58",marzo
GUAYANA,YUCA,NO TIENE,"$0,52",abril
GUAYANA,YUCA,NO TIENE,"$0,41",mayo
GUAYANA,YUCA,NO TIENE,"$0,50",junio
GUAYANA,YUCA,NO TIENE,"$0,54",julio
GUAYANA,YUCA,NO TIENE,"$0,44",agosto
GUAYANA,YUCA,NO TIENE,"$0,59",septiembre
GUAYANA,ZANAHORIA,NO TIENE,"$1,50",enero
GUAYANA,ZANAHORIA,NO TIENE,"$1,28",febrero
GUAYANA,ZANAHORIA,NO TIENE,"$1,22",marzo
GUAYANA,ZANAHORIA,NO TIENE,"$1,30",abril
GUAYANA,ZANAHORIA,NO TIENE,"$1,65",mayo
GUAYANA,ZANAHORIA,NO TIENE,"$2,49",junio
GUAYANA,ZANAHORIA,NO TIENE,"$3,35",julio
GUAYANA,ZANAHORIA,NO TIENE,"$3,69",agosto
GUAYANA,ZANAHORIA,NO TIENE,"$3,69",septiembre
LLANOS,ACEITE COMESTIBLE,AGROIL,"$3,88",marzo
LLANOS,ACEITE COMESTIBLE,AGROIL,"$4,33",abril
LLANOS,ACEITE COMESTIBLE,AGROIL,"$4,25",mayo
LLANOS,ACEITE COMESTIBLE,AGROIL,"$4,26",junio
LLANOS,ACEITE COMESTIBLE,AGROIL,"$3,78",julio
LLANOS,ACEITE COMESTIBLE,AGROIL,"$3,53",agosto
LLANOS,ACEITE COMESTIBLE,AGROIL,"$4,23",septiembre
LLANOS,ACEITE COMESTIBLE,ALTUNSA,"$3,89",junio
LLANOS,ACEITE COMESTIBLE,ALTUNSA,"$3,89",julio
LLANOS,ACEITE COMESTIBLE,ALTUNSA,"$3,61",agosto
LLANOS,ACEITE COMESTIBLE,AMACORP,"$3,60",mayo
LLANOS,ACEITE COMESTIBLE,AMACORP,"$3,88",junio
LLANOS,ACEITE COMESTIBLE,COAMO,"$2,62",enero
LLANOS,ACEITE COMESTIBLE,COAMO,"$2,50",febrero
LLANOS,ACEITE COMESTIBLE,COAMO,"$2,78",marzo
LLANOS,ACEITE COMESTIBLE,COAMO,"$2,44",abril
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$2,87",enero
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$2,50",febrero
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$4,32",marzo
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$4,06",abril
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$3,76",mayo
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$4,24",junio
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$3,69",julio
LLANOS,ACEITE COMESTIBLE,CONCORDIA,"$2,96",agosto
LLANOS,ACEITE COMESTIBLE,COPOSA,"$2,78",enero
LLANOS,ACEITE COMESTIBLE,COPOSA,"$3,03",febrero
LLANOS,ACEITE COMESTIBLE,COPOSA,"$3,56",marzo
LLANOS,ACEITE COMESTIBLE,COPOSA,"$3,84",abril
LLANOS,ACEITE COMESTIBLE,COPOSA,"$4,26",mayo
LLANOS,ACEITE COMESTIBLE,COPOSA,"$4,11",junio
LLANOS,ACEITE COMESTIBLE,COPOSA,"$4,13",julio
LLANOS,ACEITE COMESTIBLE,COPOSA,"$4,03",agosto
LLANOS,ACEITE COMESTIBLE,COPOSA,"$4,35",septiembre
LLANOS,ACEITE COMESTIBLE,CORCOVADO,"$2,89",enero
LLANOS,ACEITE COMESTIBLE,CORCOVADO,"$2,33",febrero
LLANOS,ACEITE COMESTIBLE,CRISTALINO,"$3,47",mayo
LLANOS,ACEITE COMESTIBLE,DIANA,"$3,53",mayo
LLANOS,ACEITE COMESTIBLE,DIANA,"$3,56",junio
LLANOS,ACEITE COMESTIBLE,DIANA,"$3,46",julio
LLANOS,ACEITE COMESTIBLE,DIANA,"$3,52",agosto
LLANOS,ACEITE COMESTIBLE,FRITO LISTO,"$4,48",mayo
LLANOS,ACEITE COMESTIBLE,FRITO LISTO,"$4,45",junio
LLANOS,ACEITE COMESTIBLE,FRITO LISTO,"$4,17",julio
LLANOS,ACEITE COMESTIBLE,IBERIA,"$4,25",mayo
LLANOS,ACEITE COMESTIBLE,IBERIA,"$4,37",junio
LLANOS,ACEITE COMESTIBLE,IBERIA,"$4,44",julio
LLANOS,ACEITE COMESTIBLE,IBERIA,"$4,36",agosto
LLANOS,ACEITE COMESTIBLE,IBERIA,"$4,28",septiembre
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,26",enero
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,31",febrero
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,72",marzo
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,84",abril
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,75",mayo
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,82",junio
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,59",julio
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,64",agosto
LLANOS,ACEITE COMESTIBLE,IDEAL,"$3,61",septiembre
LLANOS,ACEITE COMESTIBLE,IMPERIAL,"$2,71",marzo
LLANOS,ACEITE COMESTIBLE,IMPERIAL,"$2,90",agosto
LLANOS,ACEITE COMESTIBLE,IXORA,"$3,22",mayo
LLANOS,ACEITE COMESTIBLE,IXORA,"$3,33",junio
LLANOS,ACEITE COMESTIBLE,IXORA,"$3,69",julio
LLANOS,ACEITE COMESTIBLE,IXORA,"$4,01",agosto
LLANOS,ACEITE COMESTIBLE,LA LUCHA,"$4,32",abril
LLANOS,ACEITE COMESTIBLE,LA LUCHA,"$4,08",mayo
LLANOS,ACEITE COMESTIBLE,LA LUCHA,"$3,96",junio
LLANOS,ACEITE COMESTIBLE,LA LUCHA,"$4,09",julio
LLANOS,ACEITE COMESTIBLE,LA LUCHA,"$4,03",agosto
LLANOS,ACEITE COMESTIBLE,LA PAMPA,"$4,07",mayo
LLANOS,ACEITE COMESTIBLE,LA PAMPA,"$4,02",junio
LLANOS,ACEITE COMESTIBLE,LA PAMPA,"$3,88",julio
LLANOS,ACEITE COMESTIBLE,LA PAMPA,"$3,84",agosto
LLANOS,ACEITE COMESTIBLE,LA PAMPA,"$3,84",septiembre
LLANOS,ACEITE COMESTIBLE,MARYSOL,"$4,66",mayo
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$3,90",enero
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$4,25",abril
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$4,38",mayo
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$4,60",junio
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$3,97",julio
LLANOS,ACEITE COMESTIBLE,MAZEITE,"$3,67",agosto
LLANOS,ACEITE COMESTIBLE,MI COCINA,"$3,67",mayo
LLANOS,ACEITE COMESTIBLE,MIRASOL,"$4,35",mayo
LLANOS,ACEITE COMESTIBLE,MIRASOL,"$3,61",julio
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$3,01",enero
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$3,11",febrero
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$3,74",marzo
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$4,40",abril
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$4,54",mayo
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$4,55",junio
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$4,55",julio
LLANOS,ACEITE COMESTIBLE,NATUROIL,"$4,43",agosto
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$2,80",enero
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$3,32",febrero
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$3,52",marzo
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$3,80",abril
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$4,11",mayo
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$4,18",junio
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$4,20",julio
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$3,99",agosto
LLANOS,ACEITE COMESTIBLE,ORIENTAL,"$3,95",septiembre
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,02",enero
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,30",febrero
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,65",marzo
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,95",abril
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,80",mayo
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,99",junio
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,98",julio
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,86",agosto
LLANOS,ACEITE COMESTIBLE,PORTUMESA,"$3,88",septiembre
LLANOS,ACEITE COMESTIBLE,SALAD,"$2,53",enero
LLANOS,ACEITE COMESTIBLE,SALOMO,"$3,26",mayo
LLANOS,ACEITE COMESTIBLE,SALOMO,"$3,51",junio
LLANOS,ACEITE COMESTIBLE,SALOMO,"$3,56",julio
LLANOS,ACEITE COMESTIBLE,SALOMO,"$3,56",agosto
LLANOS,ACEITE COMESTIBLE,SALOMO,"$3,51",septiembre
LLANOS,ACEITE COMESTIBLE,SANTA LUCIA,"$2,82",enero
LLANOS,ACEITE COMESTIBLE,SANTA LUCIA,"$3,03",febrero
LLANOS,ACEITE COMESTIBLE,SANTA LUCIA,"$3,49",mayo
LLANOS,ACEITE COMESTIBLE,SOYA,"$2,69",enero
LLANOS,ACEITE COMESTIBLE,SOYA,"$2,83",febrero
LLANOS,ACEITE COMESTIBLE,SOYA,"$2,81",marzo
LLANOS,ACEITE COMESTIBLE,SOYA,"$3,86",mayo
LLANOS,ACEITE COMESTIBLE,SOYA,"$4,26",junio
LLANOS,ACEITE COMESTIBLE,SOYA,"$3,86",julio
LLANOS,ACEITE COMESTIBLE,SOYA,"$4,03",agosto
LLANOS,ACEITE COMESTIBLE,VATEL,"$3,20",enero
LLANOS,ACEITE COMESTIBLE,VATEL,"$3,36",febrero
LLANOS,ACEITE COMESTIBLE,VATEL,"$3,56",marzo
LLANOS,ACEITE COMESTIBLE,VATEL,"$3,90",abril
LLANOS,ACEITE COMESTIBLE,VATEL,"$4,08",mayo
LLANOS,ACEITE COMESTIBLE,VATEL,"$4,20",junio
LLANOS,ACEITE COMESTIBLE,VATEL,"$4,23",julio
LLANOS,ACEITE COMESTIBLE,VATEL,"$4,17",agosto
LLANOS,ACEITE COMESTIBLE,VATEL,"$4,11",septiembre
LLANOS,AGUACATE,NO TIENE,"$5,35",enero
LLANOS,AGUACATE,NO TIENE,"$5,23",febrero
LLANOS,AGUACATE,NO TIENE,"$5,87",marzo
LLANOS,AGUACATE,NO TIENE,"$4,59",abril
LLANOS,AGUACATE,NO TIENE,"$4,36",mayo
LLANOS,AGUACATE,NO TIENE,"$3,15",junio
LLANOS,AGUACATE,NO TIENE,"$2,30",julio
LLANOS,AGUACATE,NO TIENE,"$2,37",agosto
LLANOS,APIO,NO TIENE,"$1,13",enero
LLANOS,APIO,NO TIENE,"$1,40",febrero
LLANOS,APIO,NO TIENE,"$1,64",marzo
LLANOS,APIO,NO TIENE,"$1,66",abril
LLANOS,APIO,NO TIENE,"$1,59",mayo
LLANOS,APIO,NO TIENE,"$1,86",junio
LLANOS,APIO,NO TIENE,"$1,66",julio
LLANOS,APIO,NO TIENE,"$1,82",agosto
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,32",enero
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,26",febrero
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,28",marzo
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,20",abril
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,45",mayo
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,41",junio
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,43",julio
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,43",agosto
LLANOS,ARROZ BLANCO,AGUA BLANCA,"$1,48",septiembre
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,20",enero
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,21",febrero
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,28",marzo
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,10",abril
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,31",mayo
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,27",junio
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,28",julio
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,31",agosto
LLANOS,ARROZ BLANCO,ALVARIGUA,"$1,33",septiembre
LLANOS,ARROZ BLANCO,AMANECER,"$1,34",enero
LLANOS,ARROZ BLANCO,AMANECER,"$1,40",febrero
LLANOS,ARROZ BLANCO,AMANECER,"$1,36",marzo
LLANOS,ARROZ BLANCO,AMANECER,"$1,59",abril
LLANOS,ARROZ BLANCO,AMANECER,"$1,59",mayo
LLANOS,ARROZ BLANCO,AMANECER,"$1,56",junio
LLANOS,ARROZ BLANCO,AMANECER,"$1,55",julio
LLANOS,ARROZ BLANCO,AMANECER,"$1,56",agosto
LLANOS,ARROZ BLANCO,AMANECER,"$1,53",septiembre
LLANOS,ARROZ BLANCO,CAMPO DORADO,"$1,16",enero
LLANOS,ARROZ BLANCO,CHAIRA,"$1,00",enero
LLANOS,ARROZ BLANCO,CHAIRA,"$1,02",febrero
LLANOS,ARROZ BLANCO,CHAIRA,"$1,12",abril
LLANOS,ARROZ BLANCO,CHAIRA,"$1,25",mayo
LLANOS,ARROZ BLANCO,CHAIRA,"$1,26",junio
LLANOS,ARROZ BLANCO,CHAIRA,"$1,30",julio
LLANOS,ARROZ BLANCO,CHAIRA,"$1,27",agosto
LLANOS,ARROZ BLANCO,CHAIRA,"$1,25",septiembre
LLANOS,ARROZ BLANCO,CRIOLLO,"$1,29",junio
LLANOS,ARROZ BLANCO,DIANA,"$1,19",mayo
LLANOS,ARROZ BLANCO,DIANA,"$1,16",junio
LLANOS,ARROZ BLANCO,DIANA,"$1,07",agosto
LLANOS,ARROZ BLANCO,DON JUAN,"$1,06",marzo
LLANOS,ARROZ BLANCO,DON JUAN,"$1,08",abril
LLANOS,ARROZ BLANCO,DON JUAN,"$1,05",mayo
LLANOS,ARROZ BLANCO,DON JUAN,"$1,12",julio
LLANOS,ARROZ BLANCO,DON JUAN,"$1,39",septiembre
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,01",enero
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,04",febrero
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,17",marzo
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,32",mayo
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,33",junio
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,24",julio
LLANOS,ARROZ BLANCO,DON JULIAN,"$1,30",agosto
LLANOS,ARROZ BLANCO,DON PACO,"$1,09",enero
LLANOS,ARROZ BLANCO,DON PACO,"$1,20",febrero
LLANOS,ARROZ BLANCO,DON PACO,"$0,94",abril
LLANOS,ARROZ BLANCO,DON PACO,"$1,30",mayo
LLANOS,ARROZ BLANCO,DON PACO,"$1,27",junio
LLANOS,ARROZ BLANCO,DON PACO,"$1,30",julio
LLANOS,ARROZ BLANCO,DON PACO,"$1,27",agosto
LLANOS,ARROZ BLANCO,DON PACO,"$1,25",septiembre
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,10",febrero
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,22",marzo
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,17",mayo
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,26",junio
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,22",julio
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,23",agosto
LLANOS,ARROZ BLANCO,DOÑA ALICIA,"$1,19",septiembre
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,16",enero
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,11",febrero
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,15",marzo
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,11",abril
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,23",mayo
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,30",junio
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,32",julio
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,31",agosto
LLANOS,ARROZ BLANCO,DOÑA EMILIA,"$1,39",septiembre
LLANOS,ARROZ BLANCO,EL TITAN,"$1,21",enero
LLANOS,ARROZ BLANCO,EL TITAN,"$1,11",febrero
LLANOS,ARROZ BLANCO,EL TITAN,"$1,10",marzo
LLANOS,ARROZ BLANCO,EL TITAN,"$1,24",abril
LLANOS,ARROZ BLANCO,EL TITAN,"$1,27",mayo
LLANOS,ARROZ BLANCO,EL TITAN,"$1,25",junio
LLANOS,ARROZ BLANCO,EL TITAN,"$1,29",julio
LLANOS,ARROZ BLANCO,EL TITAN,"$1,30",agosto
LLANOS,ARROZ BLANCO,EL TITAN,"$1,19",septiembre
LLANOS,ARROZ BLANCO,ELITE,"$1,19",junio
LLANOS,ARROZ BLANCO,ELITE,"$1,39",agosto
LLANOS,ARROZ BLANCO,FAVORITO,"$1,28",enero
LLANOS,ARROZ BLANCO,FAVORITO,"$1,31",febrero
LLANOS,ARROZ BLANCO,FAVORITO,"$1,38",marzo
LLANOS,ARROZ BLANCO,FAVORITO,"$1,38",abril
LLANOS,ARROZ BLANCO,FAVORITO,"$1,44",mayo
LLANOS,ARROZ BLANCO,FAVORITO,"$1,47",junio
LLANOS,ARROZ BLANCO,FAVORITO,"$1,57",julio
LLANOS,ARROZ BLANCO,FAVORITO,"$1,32",agosto
LLANOS,ARROZ BLANCO,FINA,"$1,07",enero
LLANOS,ARROZ BLANCO,FINA,"$1,24",febrero
LLANOS,ARROZ BLANCO,FINA,"$1,40",abril
LLANOS,ARROZ BLANCO,FINA,"$1,44",mayo
LLANOS,ARROZ BLANCO,FINA,"$1,40",junio
LLANOS,ARROZ BLANCO,FINA,"$1,41",julio
LLANOS,ARROZ BLANCO,FINA,"$1,26",agosto
LLANOS,ARROZ BLANCO,FINA,"$1,33",septiembre
LLANOS,ARROZ BLANCO,GENEROSO,"$1,10",enero
LLANOS,ARROZ BLANCO,GENEROSO,"$1,31",febrero
LLANOS,ARROZ BLANCO,GENEROSO,"$1,37",marzo
LLANOS,ARROZ BLANCO,GENEROSO,"$1,33",mayo
LLANOS,ARROZ BLANCO,GENEROSO,"$1,36",junio
LLANOS,ARROZ BLANCO,GENEROSO,"$1,72",julio
LLANOS,ARROZ BLANCO,GENEROSO,"$1,50",agosto
LLANOS,ARROZ BLANCO,GENEROSO,"$1,56",septiembre
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,09",enero
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,18",febrero
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,23",marzo
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,20",abril
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,40",mayo
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,37",junio
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,36",julio
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,31",agosto
LLANOS,ARROZ BLANCO,GRAN MARQUES,"$1,30",septiembre
LLANOS,ARROZ BLANCO,KIANA,"$1,06",enero
LLANOS,ARROZ BLANCO,KIANA,"$1,10",febrero
LLANOS,ARROZ BLANCO,KIANA,"$1,28",abril
LLANOS,ARROZ BLANCO,KIANA,"$1,25",mayo
LLANOS,ARROZ BLANCO,KIANA,"$1,21",junio
LLANOS,ARROZ BLANCO,KIANA,"$1,27",agosto
LLANOS,ARROZ BLANCO,KIANA,"$1,20",septiembre
LLANOS,ARROZ BLANCO,LA CHINITA,"$0,95",enero
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,08",marzo
LLANOS,ARROZ BLANCO,LA CHINITA,"$0,98",abril
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,19",mayo
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,42",junio
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,23",julio
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,19",agosto
LLANOS,ARROZ BLANCO,LA CHINITA,"$1,19",septiembre
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,07",enero
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,11",febrero
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,21",marzo
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,17",abril
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,24",mayo
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,26",junio
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,29",julio
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,28",agosto
LLANOS,ARROZ BLANCO,LA CONQUISTA,"$1,28",septiembre
LLANOS,ARROZ BLANCO,LA DELICIA,"$1,19",mayo
LLANOS,ARROZ BLANCO,LA DELICIA,"$1,25",junio
LLANOS,ARROZ BLANCO,LA DELICIA,"$1,28",julio
LLANOS,ARROZ BLANCO,LA ESMERALDA,"$1,89",enero
LLANOS,ARROZ BLANCO,LA ESMERALDA,"$2,00",mayo
LLANOS,ARROZ BLANCO,LA ESMERALDA,"$1,96",junio
LLANOS,ARROZ BLANCO,LA ESMERALDA,"$1,92",julio
LLANOS,ARROZ BLANCO,LA ESMERALDA,"$2,03",agosto
LLANOS,ARROZ BLANCO,LA ESPERANZA,"$0,90",julio
LLANOS,ARROZ BLANCO,LA LUCHA,"$1,09",enero
LLANOS,ARROZ BLANCO,LA LUCHA,"$1,59",mayo
LLANOS,ARROZ BLANCO,LA LUCHA,"$1,32",julio
LLANOS,ARROZ BLANCO,LA LUCHA,"$1,15",agosto
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,14",enero
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,36",febrero
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,28",marzo
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,31",abril
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,40",mayo
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,50",junio
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,50",julio
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,35",agosto
LLANOS,ARROZ BLANCO,LLANO VERDE,"$1,50",septiembre
LLANOS,ARROZ BLANCO,LOLA,"$1,44",abril
LLANOS,ARROZ BLANCO,LOLA,"$1,31",junio
LLANOS,ARROZ BLANCO,LUISANA,"$1,11",febrero
LLANOS,ARROZ BLANCO,LUISANA,"$1,30",mayo
LLANOS,ARROZ BLANCO,LUISANA,"$1,27",junio
LLANOS,ARROZ BLANCO,LUISANA,"$1,33",julio
LLANOS,ARROZ BLANCO,LUISANA,"$1,33",agosto
LLANOS,ARROZ BLANCO,LUISANA,"$1,20",septiembre
LLANOS,ARROZ BLANCO,MARY,"$1,24",enero
LLANOS,ARROZ BLANCO,MARY,"$1,22",febrero
LLANOS,ARROZ BLANCO,MARY,"$1,31",marzo
LLANOS,ARROZ BLANCO,MARY,"$1,37",abril
LLANOS,ARROZ BLANCO,MARY,"$1,50",mayo
LLANOS,ARROZ BLANCO,MARY,"$1,46",junio
LLANOS,ARROZ BLANCO,MARY,"$1,47",julio
LLANOS,ARROZ BLANCO,MARY,"$1,54",agosto
LLANOS,ARROZ BLANCO,MARY,"$1,55",septiembre
LLANOS,ARROZ BLANCO,MASIA,"$1,27",enero
LLANOS,ARROZ BLANCO,MASIA,"$1,18",febrero
LLANOS,ARROZ BLANCO,MASIA,"$1,22",marzo
LLANOS,ARROZ BLANCO,MASIA,"$1,30",abril
LLANOS,ARROZ BLANCO,MASIA,"$1,37",mayo
LLANOS,ARROZ BLANCO,MASIA,"$1,37",junio
LLANOS,ARROZ BLANCO,MASIA,"$1,35",julio
LLANOS,ARROZ BLANCO,MASIA,"$1,37",agosto
LLANOS,ARROZ BLANCO,MASIA,"$1,31",septiembre
LLANOS,ARROZ BLANCO,MILY,"$1,04",enero
LLANOS,ARROZ BLANCO,MILY,"$0,99",febrero
LLANOS,ARROZ BLANCO,MILY,"$0,99",marzo
